Module_Name,Module_Description,Activity_Name,Parent_Activity_Name,Activity_Description,Activity_Type,Day,StartTime,EndTime,StartDate,WeekLabel,WeekPattern,Location,Location_Description
ENGN2222_S2,Engineering Thermodynamics,ENGN2222_S2 Tutorial01/ 002,ENGN2222_S2 Tutorial01/ 002,,Tutorial,Tuesday,13:00,14:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,PSYC G6,_Psychology Building Room G06
ENGN2222_S2,Engineering Thermodynamics,ENGN2222_S2 Tutorial02/ 001,ENGN2222_S2 Tutorial02/ 001,,Tutorial,Thursday,09:00,10:00,07/23/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,FSTY T,_Forestry Theatre
ENGN2222_S2,Engineering Thermodynamics,ENGN2222_S2 Tutorial02/ 002,ENGN2222_S2 Tutorial02/ 002,,Tutorial,Thursday,10:00,11:00,07/23/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,FSTY T,_Forestry Theatre
ENGN2226_S2,Systems Engineering Analysis,ENGN2226_S2 Class01/ 001,ENGN2226_S2 Class01/ 001,Optional Masterclass,Class,Monday,14:00,16:00,08/03/2015,"33-35, 38-43",0000000000000000000000000000000011100111111000000000,JD 101,_John Dedman Building Room 101
ENGN2226_S2,Systems Engineering Analysis,ENGN2226_S2 Lecture01/ 001,ENGN2226_S2 Lecture01/ 001,Lecture A,Lecture,Monday,14:00,15:00,07/20/2015,29-30,0000000000000000000000000000110000000000000000000000,CHEM T1,_Chemistry Theatre 1
ENGN2226_S2,Systems Engineering Analysis,ENGN2226_S2 Lecture02/ 001,ENGN2226_S2 Lecture02/ 001,Lecture B,Lecture,Friday,14:00,15:00,07/24/2015,29-31,0000000000000000000000000000111000000000000000000000,CHEM T1,_Chemistry Theatre 1
ENGN2226_S2,Systems Engineering Analysis,ENGN2226_S2 Tutorial01/ 001,ENGN2226_S2 Tutorial01/ 001,,Tutorial,Tuesday,09:00,11:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Han 2.28,_Hancock 2.28
ENGN2226_S2,Systems Engineering Analysis,ENGN2226_S2 Tutorial01/ 002,ENGN2226_S2 Tutorial01/ 002,,Tutorial,Tuesday,11:00,13:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Han 2.28,_Hancock 2.28
ENGN2226_S2,Systems Engineering Analysis,ENGN2226_S2 Tutorial01/ 003,ENGN2226_S2 Tutorial01/ 003,,Tutorial,Tuesday,13:00,15:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Han 2.28,_Hancock 2.28
ENGN2226_S2,Systems Engineering Analysis,ENGN2226_S2 Tutorial01/ 004,ENGN2226_S2 Tutorial01/ 004,,Tutorial,Tuesday,15:00,17:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Han 2.28,_Hancock 2.28
ENGN2226_S2,Systems Engineering Analysis,ENGN2226_S2 Tutorial01/ 005,ENGN2226_S2 Tutorial01/ 005,,Tutorial,Wednesday,09:00,11:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Han 2.28,_Hancock 2.28
ENGN2226_S2,Systems Engineering Analysis,ENGN2226_S2 Tutorial01/ 006,ENGN2226_S2 Tutorial01/ 006,,Tutorial,Wednesday,11:00,13:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Han 2.28,_Hancock 2.28
ENGN2226_S2,Systems Engineering Analysis,ENGN2226_S2 Tutorial01/ 007,ENGN2226_S2 Tutorial01/ 007,,Tutorial,Wednesday,13:00,15:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Han 2.28,_Hancock 2.28
ENGN2226_S2,Systems Engineering Analysis,ENGN2226_S2 Tutorial01/ 008,ENGN2226_S2 Tutorial01/ 008,,Tutorial,Wednesday,15:00,17:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Han 2.28,_Hancock 2.28
ENGN2226_S2,Systems Engineering Analysis,ENGN2226_S2 Tutorial01/ 009,ENGN2226_S2 Tutorial01/ 009,,Tutorial,Thursday,09:00,11:00,07/23/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Han 2.22,_Hancock 2.22
ENGN2226_S2,Systems Engineering Analysis,ENGN2226_S2 Workshop01/ 001,ENGN2226_S2 Workshop01/ 001,Workshop,Workshop,Thursday,14:00,16:00,07/23/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,JD 101,_John Dedman Building Room 101
ENGN2228_S2,Signal Processing,ENGN2228_S2 Computer Laboratory/ 001,ENGN2228_S2 Computer Laboratory/ 001,Computer Labaratory,Computer Laboratory,Monday,15:00,18:00,08/24/2015,34,0000000000000000000000000000000001000000000000000000,ENGN 101,_ENGN 101 Computer Laboratory
ENGN2228_S2,Signal Processing,ENGN2228_S2 Computer Laboratory/ 002,ENGN2228_S2 Computer Laboratory/ 002,Computer Labaratory,Computer Laboratory,Friday,12:00,15:00,08/28/2015,34,0000000000000000000000000000000001000000000000000000,ENGN 101,_ENGN 101 Computer Laboratory
ENGN2228_S2,Signal Processing,ENGN2228_S2 Computer Laboratory/ 003,ENGN2228_S2 Computer Laboratory/ 003,Computer Labaratory,Computer Laboratory,Wednesday,15:00,18:00,08/26/2015,34,0000000000000000000000000000000001000000000000000000,ENGN 101,_ENGN 101 Computer Laboratory
ENGN2228_S2,Signal Processing,ENGN2228_S2 Computer Laboratory/ 004,ENGN2228_S2 Computer Laboratory/ 004,Computer Labaratory,Computer Laboratory,Thursday,15:00,18:00,08/27/2015,34,0000000000000000000000000000000001000000000000000000,ENGN 101,_ENGN 101 Computer Laboratory
ENGN2228_S2,Signal Processing,ENGN2228_S2 Computer Laboratory/ 005,ENGN2228_S2 Computer Laboratory/ 005,Computer Labaratory,Computer Laboratory,Friday,15:00,18:00,08/28/2015,34,0000000000000000000000000000000001000000000000000000,ENGN 101,_ENGN 101 Computer Laboratory
ENGN2228_S2,Signal Processing,ENGN2228_S2 Computer Laboratory/ 006,ENGN2228_S2 Computer Laboratory/ 006,,Computer Laboratory,Monday,12:00,15:00,08/24/2015,34,0000000000000000000000000000000001000000000000000000,ENGN 101,_ENGN 101 Computer Laboratory
ENGN2228_S2,Signal Processing,ENGN2228_S2 Lecture01/ 001,ENGN2228_S2 Lecture01/ 001,Lecture A,Lecture,Tuesday,09:00,11:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,RS Chem T,_Research School of Chemistry Theatre
ENGN2228_S2,Signal Processing,ENGN2228_S2 Lecture02/ 001,ENGN2228_S2 Lecture02/ 001,Lecture B,Lecture,Thursday,11:00,12:00,07/23/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,RS Chem T,_Research School of Chemistry Theatre
ENGN2228_S2,Signal Processing,ENGN2228_S2 Practical01/ 001,ENGN2228_S2 Practical01/ 001,,Practical,Monday,15:00,18:00,08/17/2015,"33, 38, 41",0000000000000000000000000000000010000100100000000000,Ian Ross R106 (TIMS Lab),_Ian Ross Building R106 (TIMS Lab)
ENGN2228_S2,Signal Processing,ENGN2228_S2 Practical01/ 002,ENGN2228_S2 Practical01/ 002,,Practical,Tuesday,15:00,18:00,08/18/2015,"33, 38, 41",0000000000000000000000000000000010000100100000000000,Ian Ross R106 (TIMS Lab),_Ian Ross Building R106 (TIMS Lab)
ENGN2228_S2,Signal Processing,ENGN2228_S2 Practical01/ 003,ENGN2228_S2 Practical01/ 003,,Practical,Wednesday,15:00,18:00,08/19/2015,"33, 38, 41",0000000000000000000000000000000010000100100000000000,Ian Ross R106 (TIMS Lab),_Ian Ross Building R106 (TIMS Lab)
ENGN2228_S2,Signal Processing,ENGN2228_S2 Practical01/ 004,ENGN2228_S2 Practical01/ 004,,Practical,Thursday,15:00,18:00,08/20/2015,"33, 38, 41",0000000000000000000000000000000010000100100000000000,Ian Ross R106 (TIMS Lab),_Ian Ross Building R106 (TIMS Lab)
ENGN2228_S2,Signal Processing,ENGN2228_S2 Practical01/ 005,ENGN2228_S2 Practical01/ 005,,Practical,Friday,15:00,18:00,08/21/2015,"33, 38, 41",0000000000000000000000000000000010000100100000000000,Ian Ross R106 (TIMS Lab),_Ian Ross Building R106 (TIMS Lab)
ENGN2228_S2,Signal Processing,ENGN2228_S2 Practical01/ 006,ENGN2228_S2 Practical01/ 006,,Workshop,Monday,12:00,15:00,08/17/2015,"33, 38, 41",0000000000000000000000000000000010000100100000000000,Ian Ross R106 (TIMS Lab),_Ian Ross Building R106 (TIMS Lab)
ENGN2228_S2,Signal Processing,ENGN2228_S2 Tutorial01/ 001,ENGN2228_S2 Tutorial01/ 001,,Tutorial,Monday,10:00,11:00,07/20/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,PSYC G8,_Psychology Building Room G08
ENGN2228_S2,Signal Processing,ENGN2228_S2 Tutorial01/ 002,ENGN2228_S2 Tutorial01/ 002,,Tutorial,Tuesday,12:00,13:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,PSYC G8,_Psychology Building Room G08
ENGN2228_S2,Signal Processing,ENGN2228_S2 Tutorial01/ 003,ENGN2228_S2 Tutorial01/ 003,,Tutorial,Wednesday,09:00,10:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,PSYC G8,_Psychology Building Room G08
ENGN2228_S2,Signal Processing,ENGN2228_S2 Tutorial01/ 004,ENGN2228_S2 Tutorial01/ 004,,Tutorial,Thursday,14:00,15:00,07/23/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,PSYC G5,_Psychology Building Room G05
ENGN2229_S2,Dynamics and Simulation,ENGN2229_S2 Computer Laboratory01/ 001,ENGN2229_S2 Computer Laboratory01/ 001,,Computer Laboratory,Monday,09:00,12:00,07/27/2015,"30-35, 38-43",0000000000000000000000000000011111100111111000000000,CSIT N112,_Computer Science and Information Technology Building Room N112
ENGN2229_S2,Dynamics and Simulation,ENGN2229_S2 Computer Laboratory01/ 002,ENGN2229_S2 Computer Laboratory01/ 002,,Computer Laboratory,Monday,15:00,18:00,07/27/2015,"30-35, 38-43",0000000000000000000000000000011111100111111000000000,CSIT N112,_Computer Science and Information Technology Building Room N112
ENGN2229_S2,Dynamics and Simulation,ENGN2229_S2 Computer Laboratory01/ 003,ENGN2229_S2 Computer Laboratory01/ 003,,Computer Laboratory,Friday,15:00,18:00,07/31/2015,"30-35, 38-43",0000000000000000000000000000011111100111111000000000,CSIT N114,_Computer Science and Information Technology Building Room N114
ENGN2229_S2,Dynamics and Simulation,ENGN2229_S2 Lecture01/ 001,ENGN2229_S2 Lecture01/ 001,Lecture A,Lecture,Tuesday,11:00,12:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,JD 101,_John Dedman Building Room 101
ENGN2229_S2,Dynamics and Simulation,ENGN2229_S2 Lecture02/ 001,ENGN2229_S2 Lecture02/ 001,Lecture B,Lecture,Friday,12:00,14:00,07/24/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,JD 101,_John Dedman Building Room 101
ENGN2707_S2,Engineering Research and Development Project,ENGN2707_S2 Tutorial01/ 001,ENGN2707_S2 Tutorial01/ 001,,Tutorial,Monday,12:00,13:00,07/20/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Han 2.24,_Hancock 2.24
ENGN2707_S2,Engineering Research and Development Project,ENGN2707_S2 Tutorial01/ 002,ENGN2707_S2 Tutorial01/ 002,,Tutorial,Wednesday,12:00,13:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Han 2.24,_Hancock 2.24
ENGN3100_S2,Practical Experience,ENGN3100_S2 Lecture01/ 001,ENGN3100_S2 Lecture01/ 001,Lecture,Lecture,Monday,13:00,14:00,07/20/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ENGN T,_Engineering Theatre
ENGN3223_S2,Control Systems,ENGN3223_S2^ENGN6223_S2 Computer Laboratory01/ 001 ,ENGN3223_S2 Computer Laboratory01/ 001,Computer Laboratory,Computer Laboratory,Wednesday,09:00,11:00,07/29/2015,"30, 34, 38, 40, 42",0000000000000000000000000000010001000101010000000000,ENGN 101,_ENGN 101 Computer Laboratory
ENGN3223_S2,Control Systems,ENGN3223_S2^ENGN6223_S2 Computer Laboratory01/ 002 ,ENGN3223_S2 Computer Laboratory01/ 002,Computer Laboratory,Computer Laboratory,Thursday,09:00,11:00,07/30/2015,"30, 34, 38, 40, 42",0000000000000000000000000000010001000101010000000000,ENGN 101,_ENGN 101 Computer Laboratory
ENGN3223_S2,Control Systems,ENGN3223_S2^ENGN6223_S2 Computer Laboratory01/ 003,ENGN3223_S2 Computer Laboratory01/ 003,Computer Laboratory,Computer Laboratory,Friday,09:00,11:00,07/31/2015,"30, 34, 38, 40, 42",0000000000000000000000000000010001000101010000000000,ENGN 101,_ENGN 101 Computer Laboratory
ENGN3223_S2,Control Systems,ENGN3223_S2^ENGN6223_S2 Computer Laboratory01/ 004,ENGN3223_S2^ENGN6223_S2 Computer Laboratory01/ 004,Computer Labaratory,Computer Laboratory,Thursday,11:00,13:00,07/30/2015,"30, 34, 38, 40, 42",0000000000000000000000000000010001000101010000000000,ENGN 101,_ENGN 101 Computer Laboratory
ENGN3223_S2,Control Systems,ENGN3223_S2^ENGN6223_S2 Practical01/ 001 ,ENGN3223_S2 Practical01/ 001,Practical,Practical,Wednesday,09:00,12:00,08/12/2015,"32, 35, 39, 41",0000000000000000000000000000000100100010100000000000,Ian Ross R104 (Systems and Control Lab),_Ian Ross Building R104 (Systems and Control Lab)
ENGN3223_S2,Control Systems,ENGN3223_S2^ENGN6223_S2 Practical01/ 002 ,ENGN3223_S2 Practical01/ 002,Practical,Practical,Thursday,09:00,12:00,08/13/2015,"32, 35, 39, 41",0000000000000000000000000000000100100010100000000000,Ian Ross R104 (Systems and Control Lab),_Ian Ross Building R104 (Systems and Control Lab)
ENGN3223_S2,Control Systems,ENGN3223_S2^ENGN6223_S2 Practical01/ 003 ,ENGN3223_S2 Practical01/ 003,Practical,Practical,Thursday,14:00,17:00,08/13/2015,"32, 35, 39, 41",0000000000000000000000000000000100100010100000000000,Ian Ross R104 (Systems and Control Lab),_Ian Ross Building R104 (Systems and Control Lab)
ENGN3223_S2,Control Systems,ENGN3223_S2^ENGN6223_S2 Practical01/ 004,ENGN3223_S2^ENGN6223_S2 Practical01/ 004,Practical,Practical,Friday,09:00,12:00,08/14/2015,"32, 35, 39, 41",0000000000000000000000000000000100100010100000000000,Ian Ross R104 (Systems and Control Lab),_Ian Ross Building R104 (Systems and Control Lab)
ENGN3223_S2,Control Systems,ENGN3223_S2^ENGN6223_S2 Tutorial01/ 001,ENGN3223_S2^ENGN6223_S2 Tutorial01/ 001,,Tutorial,Monday,10:00,12:00,07/20/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Han 2.23,_Hancock 2.23
ENGN3223_S2,Control Systems,ENGN3223_S2^ENGN6223_S2 Tutorial01/ 002,ENGN3223_S2^ENGN6223_S2 Tutorial01/ 002,,Tutorial,Monday,14:00,16:00,07/20/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Han 2.23,_Hancock 2.23
ENGN3223_S2,Control Systems,ENGN3223_S2^ENGN6223_S2 Tutorial01/ 003,ENGN3223_S2^ENGN6223_S2 Tutorial01/ 003,,Tutorial,Tuesday,09:00,11:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Han 2.24,_Hancock 2.24
ENGN3223_S2,Control Systems,ENGN3223_S2^ENGN6223_S2 Tutorial01/ 004,ENGN3223_S2^ENGN6223_S2 Tutorial01/ 004,,Tutorial,Wednesday,15:00,17:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Han 2.23,_Hancock 2.23
ENGN3230_S2,Engineering Innovation,ENGN3230_S2 Lecture01/ 001,ENGN3230_S2 Lecture01/ 001,,Lecture,Monday,16:00,18:00,07/20/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,PHYS T,_Physics Theatre
ENGN3230_S2,Engineering Innovation,ENGN3230_S2 Tutorial01/ 001,ENGN3230_S2 Tutorial01/ 001,,Tutorial,Tuesday,09:00,11:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Han 2.22,_Hancock 2.22
ENGN3230_S2,Engineering Innovation,ENGN3230_S2 Tutorial01/ 002,ENGN3230_S2 Tutorial01/ 002,,Tutorial,Tuesday,11:00,13:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Han 2.23,_Hancock 2.23
ENGN3230_S2,Engineering Innovation,ENGN3230_S2 Tutorial01/ 003,ENGN3230_S2 Tutorial01/ 003,,Tutorial,Tuesday,13:00,15:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Han 2.22,_Hancock 2.22
ENGN3230_S2,Engineering Innovation,ENGN3230_S2 Tutorial01/ 004,ENGN3230_S2 Tutorial01/ 004,,Tutorial,Wednesday,09:00,11:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Han 2.22,_Hancock 2.22
ENGN3230_S2,Engineering Innovation,ENGN3230_S2 Tutorial01/ 005,ENGN3230_S2 Tutorial01/ 005,,Tutorial,Wednesday,11:00,13:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Han 2.22,_Hancock 2.22
ENGN3230_S2,Engineering Innovation,ENGN3230_S2 Tutorial01/ 006,ENGN3230_S2 Tutorial01/ 006,,Tutorial,Wednesday,13:00,15:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Han 2.23,_Hancock 2.23
ENGN3230_S2,Engineering Innovation,ENGN3230_S2 Tutorial01/ 007,ENGN3230_S2 Tutorial01/ 007,,Tutorial,Thursday,09:00,11:00,07/23/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Han 2.23,_Hancock 2.23
ENGN3230_S2,Engineering Innovation,ENGN3230_S2 Tutorial01/ 008,ENGN3230_S2 Tutorial01/ 008,,Tutorial,Thursday,14:00,16:00,07/23/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Han 2.22,_Hancock 2.22
ENGN3230_S2,Engineering Innovation,ENGN3230_S2 Tutorial01/ 009,ENGN3230_S2 Tutorial01/ 009,,Tutorial,Thursday,16:00,18:00,07/23/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Han 2.22,_Hancock 2.22
ENGN3230_S2,Engineering Innovation,ENGN3230_S2 Tutorial01/ 010,ENGN3230_S2 Tutorial01/ 010,,Tutorial,Friday,09:00,11:00,07/24/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Han 2.22,_Hancock 2.22
ENGN3334_S2,Semiconductors,ENGN3334_S2^ENGN6334_S2^PHYS6504_S2 Lecture01/ 001,ENGN3334_S2 Lecture01/ 001,Lecture A,Lecture,Tuesday,10:00,11:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,PHYS T,_Physics Theatre
ENGN3334_S2,Semiconductors,ENGN3334_S2^ENGN6334_S2^PHYS6504_S2 Lecture02/ 001,ENGN3334_S2 Lecture02/ 001,Lecture B,Lecture,Tuesday,15:00,16:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,PHYS T,_Physics Theatre
ENGN3334_S2,Semiconductors,ENGN3334_S2^ENGN6334_S2^PHYS6504_S2 Practical01/ 001,ENGN3334_S2 Practical01/ 001,Practical,Practical,Monday,14:00,17:00,07/20/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ENGN Research Lab,_ENGN Research Lab
ENGN3334_S2,Semiconductors,ENGN3334_S2^ENGN6334_S2^PHYS6504_S2 Practical01/ 002,ENGN3334_S2 Practical01/ 002,Practical,Practical,Tuesday,14:00,17:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ENGN Research Lab,_ENGN Research Lab
ENGN3334_S2,Semiconductors,ENGN3334_S2^ENGN6334_S2^PHYS6504_S2 Practical01/ 003 ,ENGN3334_S2 Practical01/ 003,Practical,Practical,Wednesday,14:00,17:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ENGN Research Lab,_ENGN Research Lab
ENGN3334_S2,Semiconductors,ENGN3334_S2^ENGN6334_S2^PHYS6504_S2 Practical01/ 004,ENGN3334_S2^ENGN6334_S2^PHYS6504_S2 Practical01/ 004,Practical,Practical,Thursday,14:00,17:00,07/23/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ENGN Research Lab,_ENGN Research Lab
ENGN3334_S2,Semiconductors,ENGN3334_S2^ENGN6334_S2^PHYS6504_S2 Practical01/ 005,ENGN3334_S2^ENGN6334_S2^PHYS6504_S2 Practical01/ 005,Practical,Practical,Friday,14:00,17:00,07/24/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ENGN Research Lab,_ENGN Research Lab
ENGN3334_S2,Semiconductors,ENGN3334_S2^ENGN6334_S2^PHYS6504_S2 Tutorial01/ 001,ENGN3334_S2 Tutorial01/ 001,Tutorial,Tutorial,Tuesday,15:00,16:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Ian Ross R221 Graduate Teaching Room,_Ian Ross R221 Graduate Teaching Room
ENGN3334_S2,Semiconductors,ENGN3334_S2^ENGN6334_S2^PHYS6504_S2 Tutorial01/ 002,ENGN3334_S2 Tutorial01/ 002,Tutorial,Tutorial,Wednesday,15:00,16:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Ian Ross R221 Graduate Teaching Room,_Ian Ross R221 Graduate Teaching Room
ENGN3334_S2,Semiconductors,ENGN3334_S2^ENGN6334_S2^PHYS6504_S2 Tutorial01/ 003,ENGN3334_S2 Tutorial01/ 003,Tutorial,Tutorial,Thursday,15:00,16:00,07/23/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Ian Ross R221 Graduate Teaching Room,_Ian Ross R221 Graduate Teaching Room
ENGN3334_S2,Semiconductors,ENGN3334_S2^ENGN6334_S2^PHYS6504_S2 Tutorial01/ 004,ENGN3334_S2 Tutorial01/ 004,Tutorial,Tutorial,Thursday,16:00,17:00,07/23/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Ian Ross R221 Graduate Teaching Room,_Ian Ross R221 Graduate Teaching Room
ENGN3334_S2,Semiconductors,ENGN3334_S2^ENGN6334_S2^PHYS6504_S2 Tutorial01/ 005,ENGN3334_S2 Tutorial01/ 005,Tutorial,Tutorial,Friday,16:00,17:00,07/24/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Ian Ross R221 Graduate Teaching Room,_Ian Ross R221 Graduate Teaching Room
ENGN3410_S2,Engineering Sustainable Systems,ENGN3410_S2^ENGN6410_S2 Lecture01/ 001,ENGN3410_S2 Lecture01/ 001,Lecture A,Lecture,Wednesday,15:00,17:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,STB_S2 (3.02),"_STB_Seminar Room 2 (3.02), Level 3"
ENGN3410_S2,Engineering Sustainable Systems,ENGN3410_S2^ENGN6410_S2 Lecture02/ 001,ENGN3410_S2 Lecture02/ 001,Lecture B,Lecture,Thursday,15:00,17:00,07/23/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,STB_S2 (3.02),"_STB_Seminar Room 2 (3.02), Level 3"
ENGN3410_S2,Engineering Sustainable Systems,ENGN3410_S2^ENGN6410_S2 Lecture03/ 001,ENGN3410_S2 Lecture03/ 001,Lecture C,Lecture,Friday,15:00,17:00,07/24/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,STB_S2 (3.02),"_STB_Seminar Room 2 (3.02), Level 3"
ENGN4221_S2,Systems Engineering Project,ENGN4221_S2 Lecture01/ 001,ENGN4221_S2 Lecture01/ 001,Lecture A,Lecture,Tuesday,11:00,12:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ENGN T,_Engineering Theatre
ENGN4221_S2,Systems Engineering Project,ENGN4221_S2 Lecture02/ 001,ENGN4221_S2 Lecture02/ 001,Lecture B,Lecture,Friday,12:00,13:00,07/24/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ENGN T,_Engineering Theatre
ENGN4221_S2,Systems Engineering Project,ENGN4221_S2 Tutorial01/ 001,ENGN4221_S2 Tutorial01/ 001,,Tutorial,Monday,16:00,17:00,07/20/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Ian Ross R221 Graduate Teaching Room,_Ian Ross R221 Graduate Teaching Room
